ra_2mass dec_2mass x_2mass y_2mass x_corr y_corr ra_corr dec_corr j_m h_m k_m ph_qual flux
245.953625 -26.526733 129.96345622811873 361.1842088607278 107.73781671211077 372.75493251579053 245.95437001263466 -26.526385523196833 16.698 14.928 15.235 CUU 36040.453125
245.956654 -26.531199 39.7083068968559 212.26851937489454 15.903202267550796 221.23321846395527 245.957452042326 -26.530929661560158 16.095 15.488 15.171 BBU 46619.76171875
245.956819 -26.527416 34.71749215709906 338.3658530005483 10.82504826984814 349.53725542805796 245.95761990255744 -26.527080458185196 15.74 15.305 15.235 AAU 78763.4765625
245.955326 -26.528833 79.27048244890966 291.1569489904655 56.15771589176552 301.5021955977986 245.95610078927754 -26.528522264001488 14.143 13.609 13.531 AAU 397206.5
245.942822 -26.511724 451.9314476901086 861.6416294366958 435.3402480246855 881.9703579518382 245.94337791964801 -26.51111391571529 15.143 14.704 14.837 AAC 164666.0625
245.944423 -26.511751 404.17703061988436 860.7200511610415 386.7501286557323 881.0326520563599 245.94500692860063 -26.511141381756467 15.293 14.771 14.547 AAB 38537.234375
245.942638 -26.514677 457.46358516539476 763.2106895592996 440.9691979057891 781.8168766265876 245.9431907151186 -26.514118593886685 16.584 15.957 15.522 CCU 36386.6015625
245.947319 -26.515186 317.84987819033495 746.1794449741689 298.9122510586658 764.4875852612167 245.9479536122222 -26.514636481702397 14.681 14.266 14.253 BCB 81632.15625
245.9444 -26.520836 405.00187483844616 557.8868907534753 387.58940764811894 572.8999113416612 245.9449835732357 -26.52038536920633 15.768 15.23 14.97 BBC 91911.3828125
245.943714 -26.51918 425.43734017891484 613.0962306612591 408.3824936320458 629.0754146978312 245.94428556259524 -26.51870039203565 15.852 15.532 15.225 ABC 4098.3837890625
245.94852 -26.517839 282.070748497639 657.728679184844 262.5069865963476 674.4889310705789 245.9491756392697 -26.517335903669725 10.857 10.185 10.021 AAA 5611571.5
245.946796 -26.520569 333.5351109783403 566.7534941364465 314.87197542046124 581.9216802838345 245.94742149213678 -26.520113686449246 15.567 15.237 14.79 ACB 63934.55078125
245.947079 -26.51853 325.06183023530366 634.7161584870158 306.25041226442136 651.0736912605387 245.94770943208982 -26.51803900272142 13.651 13.102 12.951 AAA 537478.125
245.946617 -26.516306 338.8063490994998 708.8561011378463 320.23546020874096 726.5110829077587 245.94723933683693 -26.515776084807143 12.392 11.862 11.664 AAA 1758533.125
245.944435 -26.515644 403.8786045037423 730.9531553513485 386.44648008255774 748.9948355699971 245.94501915870012 -26.515102509138753 16.216 15.664 15.548 BBU 58213.6875
245.945111 -26.517895 383.7502855705477 655.9104944416302 365.9659155680322 672.6389280943588 245.9457069973387 -26.51739289877849 16.166 15.463 15.385 BCD 74740.0
245.952058 -26.521496 176.60759392469254 535.7754432284333 155.19822681837468 550.401513484931 245.95277556167656 -26.52105688390068 14.95 14.528 14.252 AAA 121861.9453125
245.951915 -26.525072 180.93427197179085 416.57759282686294 159.600621731297 429.117700701333 245.95263008241267 -26.524695464570225 14.944 14.632 14.59 AAB 171799.40625
245.951421 -26.523624 195.64289069964912 464.8518657563791 174.56664128689295 478.2367734071157 245.9521274300026 -26.523222127080462 15.748 15.165 15.353 AAD 103542.375
245.940615 -26.521332 517.8994534892322 541.4035956750205 502.4626939252937 556.1281585993333 245.9411323531951 -26.52089006395907 14.608 14.218 14.331 ABB 172399.09375
245.942754 -26.521471 454.1045011861404 536.7423880497171 437.5513299568978 551.3853798405872 245.94330877796412 -26.52103148833476 15.388 13.289 13.077 AUU 9603.5107421875
245.942664 -26.522406 456.80266712708294 505.57690373737637 440.29671380180685 519.6744995527805 245.9432172079031 -26.521982851176436 13.698 13.021 12.943 AUU 502725.875
245.94525 -26.521896 379.66640874780137 522.541846446355 361.8105709008878 536.9363287591663 245.94584845044943 -26.521463915633227 15.156 14.732 14.488 AAB 135251.515625
245.946718 -26.523151 335.9025282936932 480.68789925748615 317.2808225388328 494.3499374944922 245.9473421417437 -26.522740871758295 12.958 12.379 12.234 AAA 1205826.25
245.948714 -26.524778 276.3981924503139 426.4257338759981 256.73516081819434 439.1381842188281 245.9493730739536 -26.524396335161306 15.003 14.615 14.309 BCB 53449.24609375
245.945063 -26.510738 385.07138309536595 894.4779439253779 367.31013229953487 915.3813079440722 245.94565811978455 -26.51011065160545 14.302 13.881 13.805 ABA 312784.625
245.948809 -26.513332 273.3768566604904 807.957856863396 253.66095165204888 827.3471193585056 245.94946966907054 -26.512750029904552 15.977 15.442 14.857 BBU 87192.1171875
245.947341 -26.513315 317.16366433676194 808.5458289344562 298.2140284626553 827.9453809408092 245.94797598657982 -26.51273273913783 15.582 15.076 15.035 BBU 59217.54296875
245.946786 -26.511135 333.68338885665844 881.2204598577316 315.0228481616498 901.8918179052421 245.94741126486952 -26.51051459165605 15.088 14.639 14.449 BCB 92509.15625
245.952564 -26.519917 161.48836972783874 588.4009597589557 139.81441619807583 603.9479765547375 245.95329040452287 -26.519450248839377 16.468 15.909 15.649 BBU 61754.85546875
245.95393 -26.51907 120.73100985427686 616.612837859829 98.34380252672668 632.6535625223761 245.95468029819963 -26.51858841920975 16.305 15.877 14.898 BCU 65375.74609375
245.954021 -26.516401 117.96937257680975 705.5781084718507 95.53383659690394 723.1757253701081 245.95477287251387 -26.51587271127731 11.694 11.097 10.912 AAA 3811177.5
245.950576 -26.510063 220.61609765071898 916.8982805207443 199.97687935960653 938.1940004298574 245.95126756236803 -26.509423814016007 13.126 13.354 12.366 UEU 418457.375
245.951401 -26.511023 196.02394629884475 884.8857295547659 174.95436535907447 905.6212298219743 245.95210700118307 -26.510400609913756 13.555 13.079 12.898 EAA 628464.0625
245.954803 -26.515221 94.62350343841717 744.8989632988756 71.77941474858949 763.1846951566058 245.95556854581997 -26.514672057099823 14.868 14.407 14.257 ABB 170473.640625
245.949564 -26.511103 250.81988795053348 882.2467477931051 230.70923598966783 902.9360658794844 245.95023786433978 -26.510482018883703 15.529 15.106 13.564 CBU 95187.09375
245.949861 -26.515383 242.0323490487101 739.5755766440635 221.76791515706236 757.7681492353345 245.95054008596946 -26.514836917375483 15.824 15.369 15.323 BBC 78118.40625
245.957251 -26.522528 21.742493802371428 501.2921000106061 -2.3770125560872657 515.3147117607917 245.9580594262163 -26.5221069158073 16.533 16.244 15.937 BUU 0.0
245.957191 -26.511118 23.319759015477302 881.6266651623465 -0.7721452017519823 902.3051318026876 245.95799829475897 -26.510497241397204 15.251 14.85 14.661 AAB 0.0
245.955809 -26.513859 64.59246624782008 790.2827001816138 41.222834407156824 809.362647434792 245.956592136438 -26.513286216613267 16.622 15.569 15.654 CUU 26489.25390625
245.954632 -26.520409 99.81701790513989 571.9682780811286 77.06381571847965 587.2277229475484 245.95539458923824 -26.519950847923063 14.484 14.038 13.866 AAA 282656.96875
245.955973 -26.517305 59.763756155010924 675.4132852411386 36.30962188772355 692.4830177328586 245.95675902961847 -26.516792520627778 15.093 14.516 14.45 AAA 130214.09375
245.938571 -26.527071 578.9420152279804 350.1291756545372 564.57350049447 361.5064362284917 245.939052615743 -26.52672950363397 15.164 14.668 14.585 AAB 127662.515625
245.936904 -26.527727 628.6675882631318 328.28269861488013 615.1692710577366 339.2776458406406 245.93735645094372 -26.527396989146087 15.206 14.728 14.542 AAB 124551.8984375
245.936688 -26.526592 635.0944990656942 366.11861202479935 621.7086527993438 377.7756877352334 245.93713666706236 -26.526242127345032 15.136 14.723 14.648 ABA 163538.21875
245.939228 -26.521029 559.2633748163919 551.5211043204504 544.5504838756787 566.4227236460583 245.93972108482475 -26.520581766426183 12.353 11.773 11.579 AAA 2010397.875
245.938129 -26.521641 592.050175616246 531.1346500184042 577.9110536895301 545.6795063937263 245.93860285926894 -26.521204480182952 14.448 14.015 13.929 ABA 176507.984375
245.935355 -26.521109 674.7793561953317 548.9009492108864 662.0879949287499 563.756715822077 245.93578032303208 -26.520663179021927 14.444 14.074 14.081 AAA 254343.171875
245.938457 -26.524593 582.3079364060857 432.7306023996497 567.9983252931921 445.55338794164356 245.93893661055014 -26.524208139045037 11.854 11.646 11.526 AEA 2188519.5
245.932425 -26.525471 762.2216617120623 403.53378094254845 751.0605407920234 415.8456221090431 245.93279907411303 -26.5251015222795 15.198 14.965 14.722 ACC 68266.140625
245.931403 -26.524694 792.6931008579895 429.44478472961265 782.0652301230043 442.21006846238083 245.93175919001595 -26.524310927428747 15.775 15.675 14.4 CDU 4532.865234375
245.932378 -26.521133 763.5706969332166 548.1343309946459 752.4331841295478 562.9766817870523 245.93275123740924 -26.52068760743958 15.167 14.898 14.523 ABB 49170.98046875
245.932774 -26.523102 751.7838618137193 482.4966573468307 740.4400793954594 496.19034885040026 245.93315417247968 -26.522691063865803 15.753 15.549 14.861 UCU 18174.546875
245.931634 -26.522615 785.7787209935657 498.74233829097227 775.0298486109531 512.7203292110644 245.93199422508806 -26.522195544358905 14.063 14.028 13.378 UBU 230250.03125
245.931141 -26.523642 800.4947380588976 464.5142403377683 790.0033959749283 477.89323954367933 245.93149260262794 -26.52324051809343 14.3 14.666 14.544 UBB 59696.1875
245.93458 -26.52632 697.9605690224532 375.2097883068366 685.6748789803461 387.0259596022063 245.93499178263212 -26.52596537377366 15.763 14.897 14.858 BCC 38813.53125
245.937356 -26.510046 614.9494071643458 917.6441701104429 601.2110217897217 938.9529430873758 245.93781628744333 -26.50940657039887 14.713 14.286 14.034 AAA 235557.984375
245.941859 -26.513403 480.6804743301227 805.6876273557389 464.5923826308998 825.0371608344644 245.94239808039794 -26.51282230191806 16.544 15.901 15.439 CCU 55644.8828125
245.940618 -26.511856 517.6745212376602 857.2703577030378 502.2338253593192 877.5225889628412 245.94113536220928 -26.511248234084068 16.25 15.664 15.471 BUU 61314.734375
245.931916 -26.510628 777.2237551377204 898.3061170825349 766.3251708526305 919.2764741314793 245.9322811202252 -26.50999877127234 14.697 14.242 14.192 AAB 138758.8125
245.934257 -26.511278 707.4036785278879 876.6136219606286 695.283242902126 897.2043603449399 245.93466307698313 -26.510660139876606 14.497 14.094 13.965 AAA 233006.734375
245.933041 -26.511721 743.6802725216094 861.8605194129493 732.1946772907374 882.1930785026759 245.933425805168 -26.51111089577192 15.203 14.622 14.597 AAB 163012.4375
245.94008 -26.515825 533.7782134169599 724.9771392863798 518.6193321517567 742.9142392238916 245.9405879679929 -26.51528669347363 10.75 10.156 9.94 AAA 6353303.0
245.937913 -26.517004 598.4294696493985 685.7040031975646 584.4019853682629 702.953823253522 245.93838306077907 -26.51648633346 15.19 14.821 14.709 BDC 95890.53125
245.939992 -26.518135 536.4356390504086 647.9782205440732 521.3232627337907 664.5678394035946 245.94049843878776 -26.51763711875768 13.791 13.328 13.2 EAA 466911.09375
245.937354 -26.515234 615.078822862625 744.7107835148151 601.3427022627209 762.9932222263244 245.93781427362768 -26.514685360324737 14.678 14.206 14.034 BCB 45321.125
245.935806 -26.512861 661.2203891478857 823.8291477398425 648.2917459579737 843.4961578252899 245.93623918206117 -26.51227083775332 16.279 15.239 14.761 CUU 59302.6953125
245.937222 -26.511297 618.9632121025593 875.9457589314458 605.295068314354 896.524809712746 245.93767994828437 -26.510679463313114 15.312 14.925 14.098 AAU 124672.2421875
245.936959 -26.512321 626.8217009440791 841.8155554181981 613.2910807106005 861.7973276380167 245.93741235134385 -26.51172138414475 14.863 14.367 14.221 AAA 185361.953125
245.937299 -26.513426 616.6950345944638 804.9781363746258 602.9871976998668 824.3152537611818 245.9377583040324 -26.512845720529835 14.358 13.908 13.858 AAA 297421.40625
245.918513 -26.511942 1177.0250272317044 854.6294062733098 1173.1229652082593 874.8354208830929 245.91864364409187 -26.511335789740446 14.21 13.726 13.647 AAA 313184.9375
245.918987 -26.51008 1162.870382139309 916.6924446761636 1158.7206138267468 937.9845624579966 245.91912593424914 -26.50944120431162 14.943 14.625 14.52 ABC 122251.0078125
245.922131 -26.512959 1069.1167725641108 820.700223115549 1063.3263160839826 840.3124770200711 245.92232494138298 -26.512370583082593 14.21 13.802 13.628 AAA 90532.390625
245.920445 -26.512907 1119.4059586570818 822.4475301313195 1114.4955629335807 842.0903619086178 245.92060944510922 -26.512317675217496 13.858 13.342 13.37 AAA 60523.68359375
245.920608 -26.510136 1114.5188290706021 914.8129053600663 1109.5229085793376 936.0721312038677 245.9207752926465 -26.509498182559206 15.652 14.856 14.725 BDU 110331.4765625
245.921444 -26.51153 1089.5951608035948 868.3393453670171 1084.1630761176577 888.78528391094 245.92162592016464 -26.510916576511196 14.613 14.153 14.062 ADB 204533.25
245.927264 -26.515406 916.0371944040517 739.0869208483044 907.5678453061225 757.2709419631499 245.9275477482341 -26.51486039688698 14.254 13.651 13.906 UUA 80166.8515625
245.924207 -26.516422 1007.2290048546486 705.2487414773557 1000.3555124396048 722.8405944532095 245.92443726761388 -26.5158941824341 14.875 14.419 14.178 BBB 40163.73828125
245.92734 -26.518044 913.7989345589401 651.152824830733 905.2904159137215 667.797999265271 245.92762508453453 -26.517544561707542 15.717 15.21 14.86 CBU 43050.33984375
245.925638 -26.516766 964.5502984850316 693.7690018471087 956.9299287085196 711.1599593794332 245.92589330418832 -26.516244199973375 15.626 14.689 14.742 CUU 22474.49609375
245.925927 -26.517387 955.936857558924 673.0662986281766 948.1657525662051 690.0949588541697 245.92618736178335 -26.516876066940334 15.488 15.105 14.845 UDU 68884.4609375
245.928085 -26.510214 891.4917940358646 912.1456273159408 882.5929004314921 933.3581757939698 245.9283830980331 -26.50957753526288 14.436 13.938 13.843 ACA 120719.5390625
245.923879 -26.51004 1016.9487662634758 917.9850730662171 1010.2453696730865 939.2998118448759 245.92410351644486 -26.50940049803415 12.192 11.642 11.438 EEA 2079043.375
245.926231 -26.512787 946.8210056834814 826.3968221843943 938.8903732829424 846.1087665726213 245.92649666956783 -26.512195566424076 14.408 13.939 13.911 ABA 229398.625
245.927882 -26.512243 897.5692678531238 844.5142658992582 888.7767300405535 864.5432655524953 245.92817655197916 -26.51164204316055 14.417 14.043 13.94 AAA 207332.234375
245.926403 -26.51059 941.6673301291748 899.6285560293514 933.6465084064354 920.6220557598651 245.92667167343086 -26.509960118627586 12.424 11.756 11.533 AAA 2007040.125
245.92636 -26.515154 942.9982772297369 747.4955766691561 935.0007470812573 765.8267492608663 245.926627932014 -26.514603988653626 14.248 13.693 14.152 UUB 174395.6875
245.92417 -26.512424 1008.2925433561868 838.5157811816647 1001.43766286492 858.4398073523441 245.92439961214717 -26.511826217536903 15.195 14.605 14.533 ABB 125349.8359375
245.921812 -26.514996 1078.650998661033 752.8028971456489 1073.0273911376012 771.2269478456976 245.92200036395073 -26.514443230992192 15.372 15.031 14.697 BCC 20067.25
245.923581 -26.514044 1025.8771782564452 784.5209992675548 1019.330028875933 803.5001167547371 245.923800310922 -26.513474568453116 14.435 13.964 13.984 ABA 263015.75
245.925062 -26.513964 981.7018142879851 787.174348204052 974.3815960380248 806.199899297623 245.9253072207635 -26.513393166021928 14.869 14.509 14.539 ABB 168364.109375
245.930044 -26.510544 833.0615548873661 901.1258481141903 823.140132097895 922.1455504561889 245.9303763704368 -26.50991330589112 14.711 14.171 14.181 ABB 178269.71875
245.929395 -26.514223 852.4620589822998 778.4991180359207 842.88014501449 797.3728526015493 245.929716027043 -26.513656689841785 14.994 14.552 14.537 AAA 49699.9296875
245.933289 -26.515011 736.3236602806805 752.1910692687558 724.7093243355924 770.6044129809588 245.9336781551766 -26.514458470047735 16.172 15.556 15.161 BCC 82317.765625
245.932098 -26.513086 771.8246781978216 816.3707884015465 760.8316100662835 835.9072771985739 245.93246631223548 -26.51249978576493 14.753 14.324 14.337 AAA 202156.484375
245.93046 -26.513548 820.687939549862 800.988161195235 810.5499784919846 820.2554540161518 245.9307996571544 -26.51296987486116 14.756 14.28 14.085 AAA 137559.765625
245.928552 -26.520325 877.6747008654329 575.1075485138565 868.534008130578 590.421930612849 245.92885829535467 -26.519865476650725 15.979 15.732 14.807 DDU 74737.15625
245.930954 -26.518576 806.0123263687974 633.3829286512372 795.6175420802513 649.7171299026339 245.93130231514735 -26.51808586360147 15.732 15.21 15.04 BCU 67576.265625
245.932147 -26.519806 770.4443803760498 592.3701815504432 759.4271570326307 607.9866597275761 245.93251619147915 -26.519337385559307 14.902 14.479 14.174 ABA 43262.40234375
245.92915 -26.518574 859.819014010081 633.4682233819753 850.3658467552574 649.80391729116 245.9294667529956 -26.51808383284781 15.933 15.042 14.985 BBD 96361.84375
245.929968 -26.519337 835.4298654384038 608.0265296479431 825.5498880835759 623.9169939167822 245.93029906667428 -26.51886018346509 15.263 14.721 14.703 ACU 130105.875
245.934798 -26.519432 691.3708253343127 604.8073696249004 678.9698147776631 620.6414985933362 245.9352135715599 -26.518956833197834 12.727 12.272 11.992 AAA 911983.6875
245.93403 -26.517651 714.2548737951686 664.1827652991366 702.254334086584 681.0559636918715 245.9344321284527 -26.517144667940723 14.829 14.211 14.273 ABB 97389.328125
245.92908 -26.515524 861.8724064757137 735.1356292716944 852.4551735890386 753.2505027839491 245.92939551976687 -26.51498045803597 15.494 15.054 15.033 ACU 119803.5703125
245.930769 -26.5161 811.5011441016868 715.9182336060333 801.2024141234663 733.6968026941388 245.9311140708765 -26.51556653408185 15.668 15.116 14.918 AAC 82020.734375
245.932247 -26.516096 767.4168184385244 716.0358060543565 756.3466127611986 733.8164326603078 245.93261792885968 -26.51556246033715 15.837 15.742 15.129 UCU 33042.83984375
245.946682 -26.488197 336.4214849847119 1645.8225564995287 317.80886097194434 1679.8744512382705 245.94730531866782 -26.487175177801298 15.469 14.995 14.923 ABU 107963.390625
245.947231 -26.489115 320.05718542810314 1615.2147030700298 301.1581861730949 1648.7309603737556 245.94786392633492 -26.48810924032742 15.758 15.346 14.119 AAU 75344.2421875
245.944037 -26.488855 415.34304788739064 1623.9258932098112 398.11155122541993 1657.5945963409831 245.94461405854096 -26.487844703988458 15.678 15.089 15.033 AAC 93096.109375
245.947283 -26.49131 318.54099652411105 1542.0472149526981 299.615463963283 1574.2830412143705 245.94791684820436 -26.490342652507987 15.921 15.395 15.262 AAC 15520.986328125
245.945868 -26.491796 360.7629168506992 1525.867229978813 342.5762678955864 1557.8199065034423 245.9464771004902 -26.490837163703528 15.542 15.071 15.066 ABC 106633.1328125
245.946157 -26.489887 352.111053981602 1589.4965749821895 333.77299742627997 1622.562765044378 245.9467711451345 -26.488894755027662 15.506 15.006 14.99 BBC 110710.6328125
245.940015 -26.491543 535.373677249881 1534.3784890902018 520.2427166017538 1566.4801126492805 245.9405217216996 -26.490579759283342 15.658 15.217 14.815 BAU 79858.09375
245.941763 -26.488262 483.17706979267086 1643.722828812734 467.1326685140425 1677.737978316957 245.94230028111946 -26.4872413354609 15.467 15.086 15.03 AAB 122493.5703125
245.94026 -26.489586 528.0367093952436 1599.6087836658735 512.7773518096603 1632.8519373800264 245.9407709982385 -26.488588510973756 14.803 14.493 14.193 AAA 68079.9765625
245.938898 -26.48819 568.6511195749756 1646.1592306657606 554.1025141675376 1680.2170172024114 245.93938516927173 -26.487168085827193 14.75 15.19 14.0 UBU 27102.44140625
245.939034 -26.489502 564.6118772183668 1602.4241684975611 549.9925850696882 1635.7165914462687 245.93952355373187 -26.488503045308534 14.539 14.057 14.026 AAB 207799.484375
245.947031 -26.493456 326.093275644138 1470.5174122957287 307.29990796791026 1501.5014670109042 245.94766045234567 -26.49252620855339 15.815 15.089 14.663 AAB 136770.390625
245.946208 -26.495693 350.68096067739816 1395.9623367610093 332.3178774892526 1425.6416776543272 245.9468230688434 -26.494802359595997 15.781 14.735 15.196 AUU 33572.9375
245.941308 -26.49408 496.83585067368085 1449.795216781108 481.03047806047016 1480.4166330747773 245.9418373500455 -26.493161151964884 16.299 14.95 14.792 BUU 99725.515625
245.942975 -26.494169 447.1060477831368 1446.8066639969713 430.43040361934163 1477.3757806169185 245.943533509381 -26.493251703054643 14.727 14.136 14.144 AAA 193737.765625
245.94111 -26.491854 502.710622951455 1523.9978406136545 487.00805885310535 1555.9178028243937 245.94163587628333 -26.49089619777866 15.682 15.14 14.309 ABU 80388.21875
245.94268 -26.492035 455.87504248671326 1517.94398252326 439.35285573023066 1549.7580022174172 245.94323333881607 -26.49108035928703 14.928 14.416 14.248 AAA 94608.828125
245.924546 -26.4886 996.8362162634198 1632.6461980555634 989.7808500480296 1666.467506521536 245.92478214026858 -26.487585297440152 14.976 14.59 14.431 BBA 134975.6875
245.926283 -26.490532 945.0347585320164 1568.2300903358102 937.0728668063267 1600.9241169166871 245.92654952669974 -26.489551104298638 14.413 13.934 13.85 ADA 220973.78125
245.926395 -26.48774 941.6638044380611 1661.2957807823752 933.6429210157271 1695.618456946067 245.92666347907985 -26.486710244181502 13.044 12.624 12.511 UAA 613065.0625
245.925934 -26.488697 955.4274666270551 1629.4000918240504 947.6474472930286 1663.1645934309713 245.92619441800005 -26.487683992507716 13.301 13.909 13.79 UBA 292949.1875
245.930885 -26.494015 807.7813928616904 1452.084077395652 797.41756723677 1482.745548750076 245.9312320323663 -26.493095046728975 14.879 14.405 14.201 AAA 121590.15625
245.930725 -26.488012 812.4842548373515 1652.1859305134165 802.2027292970051 1686.3491842974013 245.9310692153534 -26.486986994815933 15.411 15.061 14.902 ACB 99226.1484375
245.933441 -26.492134 731.5055775074284 1514.7565002329375 719.8069251138083 1546.514738987014 245.9338327349653 -26.491181122620787 15.946 15.38 15.049 AAU 40143.34375
245.932284 -26.491129 766.0104136542868 1548.2692233036837 754.9155958932367 1580.6139347114984 245.93265549393968 -26.49015853827082 16.575 15.94 15.452 BCU 13776.5400390625
245.931573 -26.492733 787.2411692802632 1494.8101575503158 776.5178897426678 1526.2193353074465 245.93193206266855 -26.491790610052888 15.937 15.404 14.832 AAU 35879.734375
245.929351 -26.489258 853.4907184715939 1610.666730657317 843.9268060448468 1644.1033984438202 245.92967118638543 -26.48825480299236 15.005 14.534 14.286 BDC 109204.59375
245.929639 -26.492426 844.9347832444619 1505.0637049579077 835.2211419512399 1536.6523197946713 245.92996423295617 -26.491478242233367 14.845 14.346 12.632 AAU 118277.328125
245.928322 -26.491001 884.2092039170211 1552.5770065520967 875.1828649855689 1584.9971041667586 245.9286241927132 -26.490028307693706 9.825 9.077 8.923 AAA 6549482.5
245.930268 -26.490988 826.1530554762164 1552.990602627352 816.1107339470502 1585.4179381733309 245.9306042308801 -26.490015075810774 15.25 14.585 14.441 ADC 85249.34375
245.942507 -26.505013 461.2280810338236 1085.3459325645772 444.7995724519154 1109.5894863844574 245.9430573761064 -26.504285474585668 15.105 14.773 14.531 AAB 98859.59375
245.939055 -26.504524 564.1939953463734 1101.6901802043105 549.5673902649349 1126.2197583578861 245.93954498629842 -26.50378792979713 11.926 11.341 11.115 AAA 2985693.75
245.941311 -26.507059 496.93421984091765 1017.1615318314477 481.1305686881336 1040.2118586384981 245.94184046344412 -26.5063672841087 14.123 13.697 13.549 EAA 355873.0625
245.939482 -26.499046 551.3798996134515 1284.2849812829718 536.5290478566868 1312.0099684554239 245.93997943184584 -26.498214063441388 13.879 13.158 12.986 AEA 638425.6875
245.942011 -26.499338 475.94051968552594 1274.5192564922108 459.7694787800226 1302.0733434808246 245.9425526720583 -26.49851116414483 15.602 15.241 14.896 ABU 43526.94140625
245.943854 -26.502102 421.003185887437 1182.361318897236 403.87074164046703 1208.3026419779378 245.94442792508266 -26.501323526801432 15.295 14.945 14.787 AAB 34939.5703125
245.935424 -26.499428 672.4407352620344 1271.600497380077 659.70844812912 1299.1035060842285 245.93585044826975 -26.498602761680615 13.226 12.682 12.533 AAA 751563.0625
245.938088 -26.498896 592.9628508337898 1289.3021999953264 578.8397007233812 1317.1149884952447 245.93856104651667 -26.498061443226604 14.08 13.627 13.462 ABA 381705.8125
245.938389 -26.500217 584.001700127573 1245.26515630062 569.7217298798055 1272.307296535881 245.93886731738775 -26.49940555967986 14.035 13.686 13.498 AAA 357900.0
245.936338 -26.501419 645.2011571304174 1205.2231151267247 631.9921773801997 1231.5645196414425 245.93678044438258 -26.500628601324905 12.67 12.081 11.996 AAA 1430707.875
245.939997 -26.500975 536.0439818410396 1219.9784609323638 520.9247515232577 1246.5780839986803 245.9405034492018 -26.500176819063086 15.623 15.036 14.82 BCB 95837.8203125
245.941026 -26.504414 505.3974911727473 1105.331930023496 489.74194726827034 1129.9252387989072 245.94155046539643 -26.503675997729033 14.163 13.887 13.567 ABA 219033.9375
245.932779 -26.498194 751.3294402931297 1312.7636453897405 739.9777054982594 1340.9870091840612 245.93315917598832 -26.497347174249935 14.315 13.954 13.609 ABA 146054.265625
245.937338 -26.497217 615.3138739781548 1345.2779833044294 601.5818667727724 1374.070348012257 245.93779792022877 -26.49635306324537 15.635 15.108 15.017 AAC 84069.375
245.934877 -26.494625 688.6969759511314 1431.706909670811 676.2491730302762 1462.0117805900504 245.93529386202627 -26.49371571094316 13.78 13.413 13.302 AAA 368886.1875
245.942611 -26.498388 458.02764091766744 1306.178046434313 441.5431246337265 1334.2861622469136 245.9431631629999 -26.497544536851958 15.968 15.265 15.312 ABU 47339.609375
245.943989 -26.497738 416.9098457272248 1327.8262680466669 399.7057680274512 1356.3132277374837 245.94456526435184 -26.49688315637492 16.673 15.76 15.239 BBC 50467.703125
245.941441 -26.495323 492.8861342255527 1408.360125322094 477.0116415744998 1438.2564275152308 245.94197268231915 -26.494425903926256 15.785 15.261 14.855 ABC 82430.984375
245.939672 -26.497452 545.6895364886043 1337.4159735139576 530.7391033771548 1366.070753050452 245.94017274836517 -26.496592167815724 14.383 13.952 13.877 AAA 195897.96875
245.935357 -26.490177 674.3198452932527 1579.9681872871306 661.6204425858846 1612.8676305646554 245.93578224138284 -26.489189869660475 14.292 13.784 13.815 AAA 308670.4375
245.936209 -26.493176 648.9409470334626 1479.9915056180917 635.7974136065482 1511.1413569664085 245.93664915561996 -26.49224134945651 16.303 15.307 15.283 CUU 42496.09375
245.940222 -26.493387 529.224339204588 1472.909146277205 513.9857651406681 1503.9350563370563 245.94073235077215 -26.49245602847671 15.988 15.425 15.849 AAU 15147.498046875
245.939328 -26.495584 555.9256110991873 1399.6869949821992 541.154309293423 1429.4315173943878 245.93982272279885 -26.494691479081148 15.916 15.241 15.347 AAU 69388.671875
245.934044 -26.49338 713.5318328426808 1473.2163925675052 701.5186399174277 1504.2476794374365 245.9344462868094 -26.49244892589085 14.536 14.075 14.0 AAA 90721.2109375
245.936873 -26.493753 629.1395595731833 1460.7503031950328 615.649501865714 1491.5634335009458 245.93732477242142 -26.49282844484648 16.294 15.123 15.662 CUU 19546.095703125
245.938384 -26.495979 584.0927362705017 1386.5319900508136 569.8143591552355 1416.046299876703 245.93886221195538 -26.49509339481421 15.465 14.985 14.943 AAU 112109.59375
245.899688 -26.491739 1738.464248940017 1528.1657285415554 1744.387373296467 1560.1586287910327 245.89948934336482 -26.490779232986092 11.335 10.925 10.765 AAA 1223157.375
245.900218 -26.48982 1722.6453204926206 1592.1306768260833 1728.2916136012416 1625.24296367054 245.90002861707785 -26.488826651271452 14.637 14.223 14.104 AAA 95287.203125
245.898288 -26.489727 1780.224247230203 1595.236787641596 1786.8781715567316 1628.403431425324 245.89806485925521 -26.488732020945612 15.233 14.582 14.638 AAB 39196.7265625
245.905479 -26.496101 1565.7221122981339 1382.742826430546 1568.6222492633513 1412.1908258930807 245.9053816328331 -26.49521757397628 13.225 12.675 12.573 AAA 259487.953125
245.90649 -26.494757 1535.5545010952253 1427.5380721071158 1537.9267048643917 1457.7699883689904 245.9064103183651 -26.49385005464717 15.02 14.443 14.355 ABB 98552.4609375
245.903011 -26.494894 1639.3424477314188 1422.98685788329 1643.5309405667188 1453.1391278962476 245.90287046366407 -26.49398944941288 14.859 14.501 14.492 ABU 11817.765625
